"n","p","b_0","b_1","sigbsq","PQL_b_0","Laplace_b_0","nAGQ_4_b_0","nAGQ_10_b_0","nAGQ_25_b_0","b_0_PQL_bias","b_0_Laplace_bias","b_0_4_bias","b_0_10_bias","b_0_25_bias","PQL_b_1","Laplace_b_1","nAGQ_4_b_1","nAGQ_10_b_1","nAGQ_25_b_1","b_1_PQL_bias","b_1_Laplace_bias","b_1_4_bias","b_1_10_bias","b_1_25_bias"
40,100,-2,0,1,-1.98545999774438,-2.02333751024745,-2.0240150010774,-2.02400844141805,-2.02400844141805,0.0145400022556179,-0.0233375102474493,-0.0240150010774016,-0.0240084414180508,-0.0240084414180508,0.158254744264784,0.158725466064603,0.158484625608777,0.158548618998374,0.158548618998374,0.158254744264784,0.158725466064603,0.158484625608777,0.158548618998374,0.158548618998374
40,100,-2,0,1,-2.06409048470115,-2.11086344058729,-2.11179638792516,-2.11173285547882,-2.11173285547882,-0.0640904847011452,-0.110863440587294,-0.111796387925155,-0.111732855478816,-0.111732855478816,0.380069674914498,0.395633679364076,0.395962830619244,0.395912651552765,0.395912651552765,0.380069674914498,0.395633679364076,0.395962830619244,0.395912651552765,0.395912651552765
40,100,-2,0,1,-1.93290417839272,-1.9717202626153,-1.97240377062511,-1.97240253120518,-1.97240253120518,0.0670958216072837,0.0282797373846999,0.0275962293748884,0.0275974687948175,0.0275974687948175,-0.113492545127428,-0.12248697244254,-0.122776222759046,-0.122726846101064,-0.122726846101064,-0.113492545127428,-0.12248697244254,-0.122776222759046,-0.122726846101064,-0.122726846101064
40,100,-2,0,1,-2.31835101535522,-2.37009445824399,-2.37125590979056,-2.37118645532454,-2.37118645532454,-0.318351015355224,-0.370094458243986,-0.371255909790557,-0.371186455324543,-0.371186455324543,0.329812443445396,0.34396456119085,0.344351792482031,0.34430963912697,0.34430963912697,0.329812443445396,0.34396456119085,0.344351792482031,0.34430963912697,0.34430963912697
40,100,-2,0,1,-1.99558235040682,-2.02818489206795,-2.02870995304277,-2.02870700156105,-2.02870700156105,0.00441764959317714,-0.0281848920679506,-0.0287099530427684,-0.028707001561048,-0.028707001561048,0.110165513905205,0.111950949040663,0.111910390355879,0.111872849014141,0.111872849014141,0.110165513905205,0.111950949040663,0.111910390355879,0.111872849014141,0.111872849014141
40,100,-2,0,1,-1.96184605953995,-2.00996546889909,-2.01093685426046,-2.01088339522051,-2.01087693990793,0.0381539404600457,-0.00996546889908512,-0.0109368542604615,-0.0108833952205134,-0.0108769399079343,0.262824680074772,0.277079058970109,0.27741731379463,0.277347171662274,0.277335245096072,0.262824680074772,0.277079058970109,0.27741731379463,0.277347171662274,0.277335245096072
40,100,-2,0,1,-1.67280992396555,-1.70207900113207,-1.70262649905554,-1.70261823083143,-1.70261823083143,0.32719007603445,0.297920998867931,0.29737350094446,0.297381769168567,0.297381769168567,-0.548467645890031,-0.576643335525522,-0.577433707282153,-0.577325405889844,-0.577325405889844,-0.548467645890031,-0.576643335525522,-0.577433707282153,-0.577325405889844,-0.577325405889844
40,100,-2,0,1,-1.82390000083105,-1.85821690395013,-1.85916458463052,-1.85912468916781,-1.85912468916781,0.176099999168952,0.141783096049869,0.140835415369478,0.140875310832185,0.140875310832185,-0.536596235121743,-0.550494924686001,-0.55031965415181,-0.550317189003729,-0.550317189003729,-0.536596235121743,-0.550494924686001,-0.55031965415181,-0.550317189003729,-0.550317189003729
40,100,-2,0,1,-1.76042580881004,-1.79115273342167,-1.79165765832692,-1.79165473538797,-1.79164612169466,0.239574191189964,0.208847266578334,0.208342341673084,0.208345264612028,0.208353878305341,-0.0678332874085146,-0.0706919283603664,-0.0707680713909447,-0.0707549391054811,-0.0707704608708908,-0.0678332874085146,-0.0706919283603664,-0.0707680713909447,-0.0707549391054811,-0.0707704608708908
40,100,-2,0,1,-1.97576588765004,-2.00790203562604,-2.00841975259664,-2.00840565754172,-2.00842067220626,0.0242341123499583,-0.00790203562604397,-0.00841975259664451,-0.00840565754172484,-0.00842067220625697,0.0726339552569513,0.0740794238406671,0.0740252909770274,0.0740203803055345,0.074044936047245,0.0726339552569513,0.0740794238406671,0.0740252909770274,0.0740203803055345,0.074044936047245
40,100,-2,0,1,-1.82527214540047,-1.85762083337318,-1.85815942107151,-1.85813566485319,-1.85813566485319,0.174727854599535,0.142379166626817,0.141840578928486,0.141864335146807,0.141864335146807,-0.0630070024928008,-0.0674739335096471,-0.0676050724406227,-0.0676256390655981,-0.0676256390655981,-0.0630070024928008,-0.0674739335096471,-0.0676050724406227,-0.0676256390655981,-0.0676256390655981
40,100,-2,0,1,-2.24032844470143,-2.29428100478417,-2.29572990375467,-2.29563778609965,-2.29563331656772,-0.240328444701435,-0.294281004784168,-0.295729903754667,-0.295637786099647,-0.295633316567721,0.00872217432860017,0.0127426560144296,0.0130123127946652,0.0130066623315004,0.0129996839035289,0.00872217432860017,0.0127426560144296,0.0130123127946652,0.0130066623315004,0.0129996839035289
40,100,-2,0,1,-1.8215216119987,-1.8559442459742,-1.8565982094427,-1.85658125947509,-1.85658125947509,0.178478388001302,0.144055754025796,0.1434017905573,0.143418740524914,0.143418740524914,-0.0833178164534415,-0.0830160788267463,-0.0828793647938744,-0.0828856950201854,-0.0828856950201854,-0.0833178164534415,-0.0830160788267463,-0.0828793647938744,-0.0828856950201854,-0.0828856950201854
40,100,-2,0,1,-2.16675704579781,-2.21207980025221,-2.21291457070903,-2.21288593538633,-2.21288593538633,-0.166757045797809,-0.212079800252215,-0.212914570709027,-0.212885935386333,-0.212885935386333,0.362795151081917,0.376232842895003,0.37650388493024,0.376487670094094,0.376487670094094,0.362795151081917,0.376232842895003,0.37650388493024,0.376487670094094,0.376487670094094
40,100,-2,0,1,-2.17793478031899,-2.22332890162527,-2.22425744227459,-2.22421613639012,-2.22420954874829,-0.177934780318994,-0.223328901625271,-0.224257442274586,-0.224216136390116,-0.22420954874829,0.170421111772951,0.17672868958308,0.176854188052486,0.176808798893421,0.176794105360735,0.170421111772951,0.17672868958308,0.176854188052486,0.176808798893421,0.176794105360735
40,100,-2,0,1,-2.10705395818923,-2.15417603088858,-2.15520159734295,-2.15517669549623,-2.15517768640913,-0.107053958189227,-0.154176030888582,-0.155201597342955,-0.155176695496233,-0.155177686409129,0.0751890425287966,0.0738831557482623,0.0736560115432323,0.0736974025765336,0.0736958880730842,0.0751890425287966,0.0738831557482623,0.0736560115432323,0.0736974025765336,0.0736958880730842
40,100,-2,0,1,-2.01392786102945,-2.05665146508579,-2.05756307801805,-2.05754498528746,-2.05755318238318,-0.0139278610294511,-0.0566514650857917,-0.0575630780180494,-0.0575449852874588,-0.0575531823831819,-0.0607382361390211,-0.0598515120712452,-0.0597111989028615,-0.0597012660869992,-0.0597254553866934,-0.0607382361390211,-0.0598515120712452,-0.0597111989028615,-0.0597012660869992,-0.0597254553866934
40,100,-2,0,1,-2.11736225428209,-2.16883584449305,-2.17008926302905,-2.17005471848395,-2.17005251586455,-0.117362254282093,-0.168835844493046,-0.170089263029048,-0.170054718483953,-0.170052515864549,-0.0863576550882313,-0.0861269104499792,-0.0859635345104925,-0.08596318422072,-0.0859737850275995,-0.0863576550882313,-0.0861269104499792,-0.0859635345104925,-0.08596318422072,-0.0859737850275995
40,100,-2,0,1,-1.91897983766402,-1.95804435393492,-1.95888472306498,-1.95884880987713,-1.95887253766449,0.0810201623359779,0.0419556460650807,0.0411152769350154,0.0411511901228736,0.0411274623355125,-0.0902557306732533,-0.0954762290348392,-0.0956455195420285,-0.0956248708604924,-0.0955953742476625,-0.0902557306732533,-0.0954762290348392,-0.0956455195420285,-0.0956248708604924,-0.0955953742476625
40,100,-2,0,1,-2.33883988616067,-2.38771401856623,-2.38861424783499,-2.38857353573043,-2.38857353573043,-0.338839886160673,-0.387714018566231,-0.38861424783499,-0.388573535730429,-0.388573535730429,0.413006544662092,0.426643660537418,0.426853595744727,0.42682964706468,0.42682964706468,0.413006544662092,0.426643660537418,0.426853595744727,0.42682964706468,0.42682964706468
40,100,-2,0,1,-1.99113614338043,-2.03534258035472,-2.03636018131136,-2.03630063750118,-2.03628505432848,0.00886385661956934,-0.035342580354718,-0.0363601813113634,-0.0363006375011787,-0.0362850543284798,0.0311277760987765,0.0361403628186431,0.0363945744523547,0.0363526760931337,0.0363367340178903,0.0311277760987765,0.0361403628186431,0.0363945744523547,0.0363526760931337,0.0363367340178903
40,100,-2,0,1,-2.08583923649952,-2.12372813564969,-2.12438228056129,-2.12437056874675,-2.12437056874675,-0.0858392364995177,-0.123728135649686,-0.124382280561287,-0.124370568746754,-0.124370568746754,0.266533863730051,0.272172469006902,0.272093668538909,0.272105525347621,0.272105525347621,0.266533863730051,0.272172469006902,0.272093668538909,0.272105525347621,0.272105525347621
40,100,-2,0,1,-2.09581334126058,-2.13319908621751,-2.13374306980004,-2.13372083895184,-2.13372083895184,-0.0958133412605799,-0.133199086217509,-0.133743069800043,-0.133720838951842,-0.133720838951842,0.214606126937371,0.21824396363706,0.217972763496444,0.217976352195344,0.217976352195344,0.214606126937371,0.21824396363706,0.217972763496444,0.217976352195344,0.217976352195344
40,100,-2,0,1,-2.32858821925441,-2.36827155821106,-2.36922473202248,-2.36919224081462,-2.36919224081462,-0.328588219254407,-0.368271558211064,-0.369224732022484,-0.369192240814618,-0.369192240814618,0.245405419786805,0.253011813603109,0.253033233885117,0.253009995081031,0.253009995081031,0.245405419786805,0.253011813603109,0.253033233885117,0.253009995081031,0.253009995081031
40,100,-2,0,1,-1.9736324720731,-2.00494713825498,-2.00553046184755,-2.00552882077649,-2.00552882077649,0.0263675279269009,-0.00494713825498483,-0.00553046184754802,-0.00552882077649297,-0.00552882077649297,0.216947791463418,0.222694247462244,0.222867535256628,0.222869616004215,0.222869616004215,0.216947791463418,0.222694247462244,0.222867535256628,0.222869616004215,0.222869616004215
40,100,-2,0,1,-2.03078805170911,-2.0697668438607,-2.07065933195636,-2.07063790433143,-2.07063790433143,-0.0307880517091133,-0.0697668438607018,-0.0706593319563602,-0.0706379043314271,-0.0706379043314271,-0.113014299411822,-0.116370228112911,-0.116341863715957,-0.116331164818818,-0.116331164818818,-0.113014299411822,-0.116370228112911,-0.116341863715957,-0.116331164818818,-0.116331164818818
40,100,-2,0,1,-2.26277301269446,-2.30784421627365,-2.30877583973929,-2.30875388065645,-2.30875585136601,-0.262773012694459,-0.307844216273651,-0.308775839739288,-0.308753880656455,-0.308755851366015,0.229926692607035,0.237560983941746,0.237721109116657,0.237712633285356,0.237702817307776,0.229926692607035,0.237560983941746,0.237721109116657,0.237712633285356,0.237702817307776
40,100,-2,0,1,-1.96852019572048,-2.00229555595179,-2.00283925593063,-2.00282822690502,-2.00282822690502,0.0314798042795206,-0.00229555595179498,-0.00283925593063206,-0.00282822690502282,-0.00282822690502282,-0.12768790656607,-0.131739363405506,-0.131862743296893,-0.131871953934694,-0.131871953934694,-0.12768790656607,-0.131739363405506,-0.131862743296893,-0.131871953934694,-0.131871953934694
40,100,-2,0,1,-2.22900223599925,-2.28685816661577,-2.28877061932548,-2.2886682500881,-2.28864246145395,-0.229002235999247,-0.286858166615767,-0.288770619325476,-0.288668250088099,-0.288642461453948,-0.418225113834556,-0.435328825594823,-0.435473612127265,-0.435368265396759,-0.435391765833844,-0.418225113834556,-0.435328825594823,-0.435473612127265,-0.435368265396759,-0.435391765833844
40,100,-2,0,1,-1.90199860550796,-1.9375235050483,-1.9382339110033,-1.93821143600532,-1.93821143600532,0.0980013944920379,0.0624764949516978,0.0617660889966984,0.0617885639946807,0.0617885639946807,-0.177624639887709,-0.182332706961678,-0.182297672981333,-0.182345671612668,-0.182345671612668,-0.177624639887709,-0.182332706961678,-0.182297672981333,-0.182345671612668,-0.182345671612668
40,100,-2,0,1,-1.84196809244959,-1.87323522916226,-1.87372258927502,-1.87371543844132,-1.87371543844132,0.158031907550406,0.12676477083774,0.126277410724983,0.126284561558678,0.126284561558678,0.00480829390523757,0.00145244080304485,0.00122792468763942,0.00124717313759286,0.00124717313759286,0.00480829390523757,0.00145244080304485,0.00122792468763942,0.00124717313759286,0.00124717313759286
40,100,-2,0,1,-2.0599229232238,-2.09932185226942,-2.10007820508181,-2.10005603813505,-2.10005603813505,-0.0599229232238012,-0.099321852269421,-0.10007820508181,-0.100056038135046,-0.100056038135046,-0.0500651034354908,-0.0549088767945214,-0.0552747013506075,-0.0552379801550468,-0.0552379801550468,-0.0500651034354908,-0.0549088767945214,-0.0552747013506075,-0.0552379801550468,-0.0552379801550468
40,100,-2,0,1,-1.89003592515953,-1.93553488346711,-1.93663051635391,-1.93656679483081,-1.93656679483081,0.109964074840467,0.0644651165328924,0.0633694836460934,0.0634332051691939,0.0634332051691939,-0.251443540539359,-0.252000451277898,-0.251774143380349,-0.251818547003975,-0.251818547003975,-0.251443540539359,-0.252000451277898,-0.251774143380349,-0.251818547003975,-0.251818547003975
40,100,-2,0,1,-1.99512841415827,-2.029447354079,-2.03009128294458,-2.03006609682909,-2.03006609682909,0.00487158584172742,-0.0294473540790046,-0.030091282944583,-0.0300660968290893,-0.0300660968290893,0.15253973397116,0.157056037286349,0.15705796871763,0.157050721789128,0.157050721789128,0.15253973397116,0.157056037286349,0.15705796871763,0.157050721789128,0.157050721789128
40,100,-2,0,1,-1.96983767121882,-2.00465003041553,-2.00511239274223,-2.0051049859865,-2.0051049859865,0.0301623287811807,-0.00465003041553302,-0.00511239274222586,-0.00510498598650155,-0.00510498598650155,0.446096307632411,0.454790794125548,0.454779188572547,0.454769286480833,0.454769286480833,0.446096307632411,0.454790794125548,0.454779188572547,0.454769286480833,0.454769286480833
40,100,-2,0,1,-1.60936956855566,-1.63788676471501,-1.63840406415279,-1.63840107278509,-1.63839609553209,0.390630431444339,0.362113235284993,0.361595935847213,0.361598927214915,0.36160390446791,-0.300151071366688,-0.304257016476465,-0.304136347853674,-0.304147979732846,-0.3041464080944,-0.300151071366688,-0.304257016476465,-0.304136347853674,-0.304147979732846,-0.3041464080944
40,100,-2,0,1,-1.86930658665904,-1.90517966837414,-1.90588609174833,-1.90587809144029,-1.9058677675863,0.130693413340963,0.0948203316258551,0.0941139082516682,0.0941219085597051,0.0941322324136955,-0.0444276773144943,-0.0461962172248638,-0.0462760352778089,-0.0462400641044344,-0.0462536231347392,-0.0444276773144943,-0.0461962172248638,-0.0462760352778089,-0.0462400641044344,-0.0462536231347392
