"n","p","b_0","b_1","sigbsq","PQL_b_0","Laplace_b_0","nAGQ_4_b_0","nAGQ_10_b_0","nAGQ_25_b_0","b_0_PQL_bias","b_0_Laplace_bias","b_0_4_bias","b_0_10_bias","b_0_25_bias","PQL_b_1","Laplace_b_1","nAGQ_4_b_1","nAGQ_10_b_1","nAGQ_25_b_1","b_1_PQL_bias","b_1_Laplace_bias","b_1_4_bias","b_1_10_bias","b_1_25_bias"
40,100,-2,-0.5,1,-1.35858215979525,-1.38053846551913,-1.381215211028,-1.38119527216907,-1.38119527216907,0.641417840204746,0.619461534480866,0.618784788971996,0.618804727830927,0.618804727830927,-1.26493386548815,-1.3040841138725,-1.30451998049147,-1.30446083595322,-1.30446083595322,-0.764933865488154,-0.804084113872503,-0.804519980491467,-0.804460835953223,-0.804460835953223
40,100,-2,-0.5,1,-1.75399720314022,-1.78278928051612,-1.78330520402444,-1.78328442476705,-1.78329769121757,0.246002796859777,0.217210719483878,0.216694795975558,0.216715575232955,0.216702308782429,-0.558659436042677,-0.579049755153124,-0.5794550686736,-0.579441663032936,-0.57942836755586,-0.0586594360426769,-0.0790497551531244,-0.0794550686736002,-0.0794416630329358,-0.0794283675558602
40,100,-2,-0.5,1,-1.80209790964676,-1.83175942265856,-1.83218680496221,-1.83219341606337,-1.83219341606337,0.197902090353241,0.168240577341443,0.167813195037786,0.167806583936633,0.167806583936633,-0.228025810904233,-0.235258644031562,-0.23546728036848,-0.235453288837464,-0.235453288837464,0.271974189095767,0.264741355968438,0.26453271963152,0.264546711162536,0.264546711162536
40,100,-2,-0.5,1,-1.77753108079909,-1.80309843692676,-1.80375080430932,-1.80374060498798,-1.80374224156739,0.222468919200906,0.19690156307324,0.196249195690681,0.196259395012015,0.196257758432613,-0.754502585348096,-0.775486630359637,-0.775614098602211,-0.775589964597506,-0.775587715731035,-0.254502585348096,-0.275486630359637,-0.275614098602211,-0.275589964597506,-0.275587715731035
40,100,-2,-0.5,1,-2.08793457609838,-2.12470281809083,-2.12550083635603,-2.12549872902912,-2.12549872902912,-0.087934576098383,-0.124702818090826,-0.125500836356034,-0.125498729029121,-0.125498729029121,-0.0567661733474419,-0.0586138120927043,-0.0586030814899913,-0.0585851761836798,-0.0585851761836798,0.443233826652558,0.441386187907296,0.441396918510009,0.44141482381632,0.44141482381632
40,100,-2,-0.5,1,-1.67493891826166,-1.7063298697516,-1.70709553335599,-1.70709186945864,-1.7070996868667,0.32506108173834,0.293670130248403,0.292904466644008,0.292908130541362,0.292900313133305,-0.98817099129469,-1.03029313967686,-1.03125412477809,-1.03112649961751,-1.03110187806311,-0.48817099129469,-0.530293139676858,-0.531254124778091,-0.531126499617508,-0.531101878063113
40,100,-2,-0.5,1,-1.82418044785226,-1.85377928470992,-1.85473724494321,-1.854672958121,-1.85468680328236,0.175819552147743,0.146220715290078,0.145262755056795,0.145327041879001,0.145313196717637,-1.12649307882861,-1.17266427592274,-1.17436236526523,-1.17412761158197,-1.17411524649518,-0.626493078828612,-0.672664275922738,-0.674362365265226,-0.674127611581973,-0.674115246495178
40,100,-2,-0.5,1,-1.63652841895538,-1.66128379666171,-1.66188191565393,-1.66189068469983,-1.66189068469983,0.363471581044617,0.338716203338285,0.338118084346066,0.338109315300165,0.338109315300165,-0.960590016628635,-0.991843396018642,-0.992372015989851,-0.992301707113687,-0.992301707113687,-0.460590016628635,-0.491843396018642,-0.492372015989851,-0.492301707113687,-0.492301707113687
40,100,-2,-0.5,1,-1.98861543880963,-2.02411693202663,-2.02521604485355,-2.02518217996597,-2.02518217996597,0.0113845611903665,-0.0241169320266303,-0.0252160448535488,-0.0251821799659737,-0.0251821799659737,-0.567188688168157,-0.589142804416348,-0.589307241973634,-0.589272582672954,-0.589272582672954,-0.0671886881681575,-0.0891428044163478,-0.0893072419736343,-0.0892725826729543,-0.0892725826729543
40,100,-2,-0.5,1,-1.96795473252253,-2.00502045919479,-2.00578615552561,-2.00577014445921,-2.00577014445921,0.0320452674774687,-0.00502045919478977,-0.00578615552561201,-0.00577014445921442,-0.00577014445921442,-0.338785126244796,-0.349548929496249,-0.349735608221522,-0.349694684504904,-0.349694684504904,0.161214873755204,0.150451070503751,0.150264391778478,0.150305315495096,0.150305315495096
40,100,-2,-0.5,1,-1.5483908021255,-1.57580061720567,-1.57642816727038,-1.57641286631189,-1.57642664579954,0.451609197874502,0.424199382794326,0.423571832729618,0.423587133688115,0.423573354200464,-0.805812498349948,-0.831265134366876,-0.831605170749126,-0.831560000367753,-0.831543002347101,-0.305812498349948,-0.331265134366876,-0.331605170749126,-0.331560000367753,-0.331543002347101
40,100,-2,-0.5,1,-1.92845614277344,-1.96573460927717,-1.96672918218519,-1.96671033646355,-1.96671033646355,0.0715438572265641,0.0342653907228323,0.0332708178148069,0.0332896635364488,0.0332896635364488,-0.641498163840236,-0.667811744086069,-0.668269625901631,-0.668203061858918,-0.668203061858918,-0.141498163840236,-0.167811744086069,-0.168269625901631,-0.168203061858918,-0.168203061858918
40,100,-2,-0.5,1,-1.85757962214437,-1.89119729412179,-1.8921050808325,-1.89207879656544,-1.89207879656544,0.142420377855626,0.108802705878206,0.107894919167502,0.107921203434556,0.107921203434556,-0.646621678303379,-0.66764146234861,-0.667957973345603,-0.667904179738245,-0.667904179738245,-0.146621678303379,-0.16764146234861,-0.167957973345603,-0.167904179738245,-0.167904179738245
40,100,-2,-0.5,1,-2.29765913159843,-2.35551725616966,-2.35717294464904,-2.35708355546305,-2.35708059731876,-0.297659131598427,-0.355517256169665,-0.357172944649037,-0.357083555463047,-0.357080597318758,-0.191555643565004,-0.20562856946164,-0.206210506260537,-0.206100771694861,-0.206083633865015,0.308444356434996,0.29437143053836,0.293789493739463,0.293899228305139,0.293916366134985
40,100,-2,-0.5,1,-2.08279636337978,-2.11725902097724,-2.11821027470288,-2.11819243956271,-2.11819243956271,-0.082796363379777,-0.117259020977243,-0.118210274702877,-0.118192439562708,-0.118192439562708,-0.279207309295578,-0.287437036427924,-0.287202626581699,-0.287198725925198,-0.287198725925198,0.220792690704422,0.212562963572076,0.212797373418301,0.212801274074802,0.212801274074802
40,100,-2,-0.5,1,-1.56149156528331,-1.58384491678544,-1.58428764073172,-1.58428109853772,-1.58428109853772,0.438508434716687,0.416155083214564,0.415712359268277,0.415718901462283,0.415718901462283,-1.03330615126349,-1.0647213829157,-1.06547848328322,-1.06541042317022,-1.06541042317022,-0.533306151263491,-0.564721382915699,-0.56547848328322,-0.565410423170217,-0.565410423170217
40,100,-2,-0.5,1,-2.10476506953202,-2.15273628417227,-2.15435131700495,-2.15424811485906,-2.1542684515345,-0.10476506953202,-0.15273628417227,-0.154351317004954,-0.154248114859061,-0.154268451534495,-0.485430541926246,-0.507376326351331,-0.507818924366994,-0.507704090534984,-0.507674624162092,0.0145694580737536,-0.0073763263513309,-0.00781892436699438,-0.00770409053498411,-0.00767462416209153
40,100,-2,-0.5,1,-2.05337053391979,-2.08901004604696,-2.08986453330343,-2.08982711778992,-2.08981005678171,-0.0533705339197925,-0.0890100460469618,-0.0898645333034258,-0.0898271177899241,-0.0898100567817144,-0.46332838923186,-0.475786070084666,-0.476675763977031,-0.476551947513264,-0.476570193971508,0.0366716107681402,0.0242139299153337,0.0233242360229691,0.0234480524867359,0.0234298060284924
40,100,-2,-0.5,1,-1.52408511337366,-1.55128189647075,-1.55204526592148,-1.55205321442872,-1.55205321442872,0.47591488662634,0.448718103529254,0.447954734078523,0.447946785571277,0.447946785571277,-1.11067258294931,-1.14472338785976,-1.14492480713203,-1.14485585974161,-1.14485585974161,-0.610672582949311,-0.644723387859759,-0.644924807132029,-0.644855859741612,-0.644855859741612
40,100,-2,-0.5,1,-2.01029755024907,-2.05037262546145,-2.0514404026938,-2.05140735309751,-2.05140735309751,-0.010297550249069,-0.0503726254614474,-0.051440402693796,-0.0514073530975123,-0.0514073530975123,-0.533797600070301,-0.553243695497017,-0.553498782293471,-0.553477920512025,-0.553477920512025,-0.0337976000703014,-0.0532436954970175,-0.0534987822934709,-0.0534779205120246,-0.0534779205120246
40,100,-2,-0.5,1,-1.78434901495187,-1.81885974499127,-1.81945809982431,-1.8194221977824,-1.81942619084577,0.215650985048126,0.181140255008733,0.180541900175688,0.180577802217603,0.180573809154228,-0.17813154261201,-0.184425655700771,-0.184551811172044,-0.184564924430616,-0.184570852754285,0.32186845738799,0.315574344299229,0.315448188827956,0.315435075569384,0.315429147245715
40,100,-2,-0.5,1,-2.09957871799147,-2.15241606599616,-2.15391718900003,-2.15387512253249,-2.153880948282,-0.0995787179914727,-0.152416065996165,-0.15391718900003,-0.153875122532487,-0.153880948282,-0.525891200451238,-0.542773010434495,-0.542765732269823,-0.542756597916046,-0.542723187472524,-0.0258912004512377,-0.0427730104344952,-0.0427657322698229,-0.0427565979160456,-0.0427231874725245
40,100,-2,-0.5,1,-2.00393214556311,-2.03734843001456,-2.03821508617553,-2.03820520118427,-2.03818399840152,-0.00393214556310673,-0.0373484300145606,-0.0382150861755344,-0.0382052011842697,-0.0381839984015198,-0.634085259033751,-0.655094465145828,-0.655808048181915,-0.655743769613169,-0.655773864437874,-0.134085259033751,-0.155094465145828,-0.155808048181915,-0.155743769613169,-0.155773864437874
40,100,-2,-0.5,1,-2.09442748047414,-2.13344594285799,-2.13462155762327,-2.1345913677146,-2.13459397899561,-0.094427480474145,-0.133445942857993,-0.134621557623269,-0.134591367714595,-0.134593978995611,-0.615326392011973,-0.638548394857531,-0.638868668415296,-0.638827071690646,-0.638824322248624,-0.115326392011973,-0.138548394857531,-0.138868668415296,-0.138827071690646,-0.138824322248624
40,100,-2,-0.5,1,-2.2376171661856,-2.29028748805517,-2.29187232686664,-2.29180202554802,-2.29179531576347,-0.237617166185596,-0.290287488055172,-0.291872326866638,-0.291802025548017,-0.291795315763471,-0.631724019654143,-0.658573765223451,-0.659017332017569,-0.658897528889959,-0.658898127885753,-0.131724019654143,-0.158573765223451,-0.159017332017569,-0.158897528889959,-0.158898127885753
40,100,-2,-0.5,1,-1.92070065913849,-1.95648306190097,-1.95724630041253,-1.95724836849188,-1.95724836849188,0.079299340861507,0.0435169380990317,0.0427536995874731,0.0427516315081242,0.0427516315081242,-0.404756772047382,-0.418292964832503,-0.418504544005788,-0.418453727890667,-0.418453727890667,0.0952432279526179,0.081707035167497,0.081495455994212,0.0815462721093326,0.0815462721093326
40,100,-2,-0.5,1,-1.56562159484209,-1.59215842114192,-1.59280207133118,-1.59277527380696,-1.59278897668792,0.434378405157912,0.407841578858085,0.40719792866882,0.40722472619304,0.407211023312082,-0.822939620621348,-0.849789131485925,-0.850130126372451,-0.850097075216086,-0.850103946885924,-0.322939620621348,-0.349789131485925,-0.350130126372451,-0.350097075216086,-0.350103946885924
40,100,-2,-0.5,1,-1.93274759989507,-1.96848117211913,-1.96956971192607,-1.9695325949401,-1.9695325949401,0.0672524001049257,0.0315188278808716,0.030430288073926,0.0304674050599041,0.0304674050599041,-0.788721488128616,-0.817964729899682,-0.818286571749474,-0.818228464566961,-0.818228464566961,-0.288721488128616,-0.317964729899682,-0.318286571749474,-0.318228464566961,-0.318228464566961
